Store Name,GRN Number,GRN Date,Supplier Code,Supplier Name,Supplier Invoice Number,Supplier Invoice Date,Actual Delivery Date,Supplier Item Name,Supplier SKU,Category,Sub Category,Supplier Qty,Return Qty,Supplier Unit,Supplier Unit Cost,Discount Amount,Charge Amount,Total Cost,Total Tax,Total ITC,Total Amount,Inventory Item Name,Inventory SKU,Inventory Qty,Inventory Unit,Inventory Unit Cost,PO Number,PO Date,PO Quantity,PO Type,PO Quantity Variance,Label,Additional Cess,GRN Item Notes,PO Item Notes,Contract
Central Warehouse - Chennai,71428,5/10/2024,BT,Bharath Traders,7692,5/10/2024,,Tomato,RM86,Raw Material,Food,80,,kg,25,0,0,2000,0,0,2000,Tomato,RM86,80,kg,25,71427,5/10/2024,80,Standard,0,,,,,
Central Warehouse - Chennai,71428,5/10/2024,BT,Bharath Traders,7692,5/10/2024,,Vegtable Mix,MM89,Food,,15,,kg,25,0,0,375,0,0,375,Vegtable Mix,MM89,15,kg,25,71427,5/10/2024,15,Standard,0,,,,,
Central Warehouse - Chennai,71451,5/10/2024,MJ,Mohamed Jaffer,1854,5/10/2024,,Mutton,RM64,Raw Material,Food,35.5,,kg,690,0,0,24495,0,0,24495,Mutton,RM64,35.5,kg,690,71450,5/10/2024,35.5,Standard,0,,,,,
Central Warehouse - Chennai,71453,5/10/2024,RE,Rasi Enterprises,E3/550,5/10/2024,,Egg,RM26,Raw Material,Food,1500,,pcs,5.7,0,0,8550,0,0,8550,Egg,RM26,1500,pcs,5.7,71452,5/10/2024,1500,Standard,0,,,,,
Central Warehouse - Chennai,71468,5/10/2024,RE,Rasi Enterprises,E3/551,5/10/2024,,Egg,RM26,Raw Material,Food,1500,,pcs,5.7,0,0,8550,0,0,8550,Egg,RM26,1500,pcs,5.7,71467,5/10/2024,1500,Standard,0,,,,,
Central Warehouse - Chennai,71470,5/10/2024,KE,KRA Enteriprises,KRA/268/24-25,5/10/2024,,Pen,SC128,Supplies & Consumables,Stationary,15,,pcs,4.3,0,0,64.5,11.62,0,76.12,Pen,SC128,15,pcs,4.3,71469,5/10/2024,15,Standard,0,,,,,
Central Warehouse - Chennai,71470,5/10/2024,KE,KRA Enteriprises,KRA/268/24-25,5/10/2024,,Permanent Marker,SC130,Supplies & Consumables,Stationary,10,,pcs,12,0,0,120,21.6,0,141.6,Permanent Marker,SC130,10,pcs,12,71469,5/10/2024,10,Standard,0,,,,,
Central Warehouse - Chennai,71470,5/10/2024,KE,KRA Enteriprises,KRA/268/24-25,5/10/2024,,Spring File,SC132,Supplies & Consumables,Stationary,4,,pcs,13,0,0,52,9.36,0,61.36,Spring File,SC132,4,pcs,13,71469,5/10/2024,4,Standard,0,,,,,
Central Warehouse - Chennai,71473,5/10/2024,KE,KRA Enteriprises,KRA/269/24-25,5/10/2024,,Caustic Soda,SC17,Supplies & Consumables,Housekeeping,5,,kg,75,0,0,375,67.5,0,442.5,Caustic Soda,SC17,5,kg,75,71472,5/10/2024,5,Standard,0,,,,,
Central Warehouse - Chennai,71473,5/10/2024,KE,KRA Enteriprises,KRA/269/24-25,5/10/2024,,Colin,SC19,Supplies & Consumables,Housekeeping,4,,pcs,77,0,0,308,55.44,0,363.44,Colin,SC19,4,pcs,77,71472,5/10/2024,4,Standard,0,,,,,
Central Warehouse - Chennai,71473,5/10/2024,KE,KRA Enteriprises,KRA/269/24-25,5/10/2024,,Hand Wash,SC26,Supplies & Consumables,Housekeeping,3,,pcs,92,0,0,276,49.68,0,325.68,Hand Wash,SC26,3,pcs,92,71472,5/10/2024,3,Standard,0,,,,,
Central Warehouse - Chennai,71473,5/10/2024,KE,KRA Enteriprises,KRA/269/24-25,5/10/2024,,Kitchen Cloth Check,SC30,Supplies & Consumables,Housekeeping,15,,pcs,6,0,0,90,4.5,0,94.5,Kitchen Cloth Check,SC30,15,pcs,6,71472,5/10/2024,15,Standard,0,,,,,
Central Warehouse - Chennai,71473,5/10/2024,KE,KRA Enteriprises,KRA/269/24-25,5/10/2024,,Mop Refill,SC36,Supplies & Consumables,Housekeeping,5,,pcs,67,0,0,335,60.3,0,395.3,Mop Refill,SC36,5,pcs,67,71472,5/10/2024,5,Standard,0,,,,,
Central Warehouse - Chennai,71473,5/10/2024,KE,KRA Enteriprises,KRA/269/24-25,5/10/2024,,Nylon Scruber,SC38,Supplies & Consumables,Housekeeping,36,,pcs,3,0,0,108,19.44,0,127.44,Nylon Scruber,SC38,36,pcs,3,71472,5/10/2024,36,Standard,0,,,,,
Central Warehouse - Chennai,71473,5/10/2024,KE,KRA Enteriprises,KRA/269/24-25,5/10/2024,,Pitamber Powder,SC41,Supplies & Consumables,Housekeeping,5,,pkt,12,0,0,60,10.8,0,70.8,Pitambari Powder,SC41,1,kg,60,71472,5/10/2024,5,Standard,0,,,,,
Central Warehouse - Chennai,71473,5/10/2024,KE,KRA Enteriprises,KRA/269/24-25,5/10/2024,,Sabina Powder,SC47,Supplies & Consumables,Housekeeping,7.5,,kg,27,0,0,202.5,36.44,0,238.94,Sabina Powder,SC47,7.5,kg,27,71472,5/10/2024,7.5,Standard,0,,,,,
Central Warehouse - Chennai,71473,5/10/2024,KE,KRA Enteriprises,KRA/269/24-25,5/10/2024,,Soap Oil,SC49,Supplies & Consumables,Housekeeping,100,,lt,12,0,0,1200,216,0,1416,Soap Oil,SC49,100,lt,12,71472,5/10/2024,100,Standard,0,,,,,
Central Warehouse - Chennai,71473,5/10/2024,KE,KRA Enteriprises,KRA/269/24-25,5/10/2024,,Table Wiper,SC54,Supplies & Consumables,Housekeeping,7,,pcs,35,0,0,245,44.1,0,289.1,Table Wiper,SC54,7,pcs,35,71472,5/10/2024,7,Standard,0,,,,,
Central Warehouse - Chennai,71473,5/10/2024,KE,KRA Enteriprises,KRA/269/24-25,5/10/2024,,Urinal Cubes,SC57,Supplies & Consumables,Housekeeping,5,,pcs,45,0,0,225,40.5,0,265.5,Urinal Cubes,SC57,5,pcs,45,71472,5/10/2024,5,Standard,0,,,,,
Central Warehouse - Chennai,71475,5/10/2024,KE,KRA Enteriprises,KRA/270/24-25,5/10/2024,,Kitchen Cap (100Pcs Pkt),SC29,Supplies & Consumables,Housekeeping,7,,pkt,65,0,0,455,22.76,0,477.76,Kitchen Cap (100Pcs Pkt),SC29,700,pcs,0.65,71474,5/10/2024,7,Standard,0,,,,,
Central Warehouse - Chennai,71475,5/10/2024,KE,KRA Enteriprises,KRA/270/24-25,5/10/2024,,Paper Straws,SC06,Supplies & Consumables,Disposables,1,,pkt,105,0,0,105,18.9,0,123.9,Paper Straws,SC06,80,pcs,1.31,71474,5/10/2024,1,Standard,0,,,,,
Central Warehouse - Chennai,71481,5/10/2024,ZHPLC,Zomato Hyperpure Private Limited (CHI),ZBSTN25-00022970,5/10/2024,,Basmati Rice (Lal Quila),RM04,Raw Material,Food,150,,Bag,3450,0,0,517500,0,0,517500,Basmati Rice (Lal Quila),RM04,4500,kg,115,71480,5/10/2024,150,Standard,0,,,,,
Central Warehouse - Chennai,71496,5/10/2024,RE,Rasi Enterprises,E3/549,5/10/2024,,Egg,RM26,Raw Material,Food,900,,pcs,5.7,0,0,5130,0,0,5130,Egg,RM26,900,pcs,5.7,71495,5/10/2024,900,Standard,0,,,,,
Central Warehouse - Chennai,71498,5/10/2024,RE,Rasi Enterprises,E3/547,5/10/2024,,Egg,RM26,Raw Material,Food,900,,pcs,5.7,0,0,5130,0,0,5130,Egg,RM26,900,pcs,5.7,71497,5/10/2024,900,Standard,0,,,,,
Central Warehouse - Chennai,71500,5/10/2024,VEM,Vetrivel Egg Mart,600,5/10/2024,,Egg,RM26,Raw Material,Food,300,,pcs,5.8,0,0,1740,0,0,1740,Egg,RM26,300,pcs,5.8,71499,5/10/2024,300,Standard,0,,,,,
Central Warehouse - Chennai,71503,5/10/2024,SP,Sukhavasi Paper Products,3,5/10/2024,,Manis Bucket Biryani Sticker,SC82,Supplies & Consumables,Packaging,1600,,pcs,3.2,0,0,5120,0,0,5120,Manis Bucket Biryani Sticker,SC82,1600,pcs,3.2,71502,5/10/2024,1600,Standard,0,,,,,
Central Warehouse - Chennai,71505,5/10/2024,GL,Godrej Tyson Foods Limited,4222409677,5/10/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,622,,kg,285,0,0,177270,0,0,177270,Chicken Breast Boneless,RM13,622,kg,285,71504,5/10/2024,622,Standard,0,,,,,
Central Warehouse - Chennai,71514,5/10/2024,AP,Ambika Packaging,1109,5/10/2024,,Party Pack - Wooden Spoon,SC09,Supplies & Consumables,Disposables,10000,,pcs,1.35,0,0,13500,1620,0,15120,Party Pack - Wooden Spoon,SC09,10000,pcs,1.35,71513,5/10/2024,10000,Standard,0,,,,,
Central Warehouse - Chennai,71517,5/10/2024,RE,Rasi Enterprises,E7/578,5/10/2024,,Egg,RM26,Raw Material,Food,900,,pcs,5.7,0,0,5130,0,0,5130,Egg,RM26,900,pcs,5.7,71515,5/10/2024,900,Standard,0,,,,,
Central Warehouse - Chennai,71547,5/10/2024,YA,Yudish Agency,YA/01454/24-25,5/10/2024,,Milky Mist Paneer 1Kg,RM60,Raw Material,Food,12,,kg,338,0,0,4056,202.8,0,4258.8,Milky Mist Paneer 1Kg,RM60,12,kg,338,71546,5/10/2024,12,Standard,0,,,,,
Central Warehouse - Chennai,71550,5/10/2024,TF,Tru Flavours,FY-24-25/030,5/10/2024,,Item 1,RM37,Raw Material,Food,10,,kg,2720,0,0,27200,1360,0,28560,Item 1,RM37,10,kg,2720,71549,5/10/2024,10,Standard,0,,,,,
Central Warehouse - Chennai,71550,5/10/2024,TF,Tru Flavours,FY-24-25/030,5/10/2024,,Item 2,RM39,Raw Material,Food,15,,kg,3340,0,0,50100,2505,0,52605,Item 2,RM39,15,kg,3340,71549,5/10/2024,15,Standard,0,,,,,
Central Warehouse - Chennai,71550,5/10/2024,TF,Tru Flavours,FY-24-25/030,5/10/2024,,Item 3,RM40,Raw Material,Food,10,,Kg,575,0,0,5750,287.5,0,6037.5,Item 3,RM40,10,kg,575,71549,5/10/2024,10,Standard,0,,,,,
Central Warehouse - Chennai,71550,5/10/2024,TF,Tru Flavours,FY-24-25/030,5/10/2024,,Item 4,RM41,Raw Material,Food,5,,kg,850,0,0,4250,212.5,0,4462.5,Item 4,RM41,5,kg,850,71549,5/10/2024,5,Standard,0,,,,,
Central Warehouse - Chennai,71550,5/10/2024,TF,Tru Flavours,FY-24-25/030,5/10/2024,,Item 5,RM42,Raw Material,Food,6,,kg,1270,0,0,7620,381,0,8001,Item 5,RM42,6,kg,1270,71549,5/10/2024,6,Standard,0,,,,,
Central Warehouse - Chennai,71553,5/10/2024,SH,Sunsri Trading House,STH522/24-25,5/10/2024,,Aromat Seasonin Powder 500 Gms,MM02,Raw Material,Food,96,,box,153.57,0,0,14742.72,1769.12,0,16511.84,Aromat Seasonin Powder 500 Gms,RM02,48,kg,307.14,71552,5/10/2024,96,Standard,0,,,,,
Central Warehouse - Chennai,71553,5/10/2024,SH,Sunsri Trading House,STH522/24-25,5/10/2024,,Corn Flour (Posh),RM21,Raw Material,Food,120,,kg,69.64,0,0,8356.8,1002.82,0,9359.62,Corn Flour (Posh),RM21,120,kg,69.64,71552,5/10/2024,120,Standard,0,,,,,
Central Warehouse - Chennai,71553,5/10/2024,SH,Sunsri Trading House,STH522/24-25,5/10/2024,,Lemon Powder,RM52,Raw Material,Food,24,,kg,341.08,0,0,8185.92,982.32,0,9168.24,Lemon Powder,RM52,24,kg,341.08,71552,5/10/2024,24,Standard,0,,,,,
Central Warehouse - Chennai,71590,5/10/2024,RE,Rasi Enterprises,E5/530,5/10/2024,,Egg,RM26,Raw Material,Food,1500,,pcs,5.7,0,0,8550,0,0,8550,Egg,RM26,1500,pcs,5.7,71588,5/10/2024,1500,Standard,0,,,,,
Central Warehouse - Chennai,71595,5/10/2024,RE,Rasi Enterprises,E3/558,5/10/2024,,Egg,RM26,Raw Material,Food,1500,,pcs,5.7,0,0,8550,0,0,8550,Egg,RM26,1500,pcs,5.7,71594,5/10/2024,1500,Standard,0,,,,,
Central Warehouse - Chennai,71711,5/11/2024,LT,Lalitha Sai Traders,239,5/11/2024,,Coke 600 Ml Pet Case (24 Pcs),TG01,Traded Goods,Drinks,18,,case,541.71,0,0,9750.78,3900.31,0,13651.09,Coke 600 Ml Pet Case (24 Pcs),TG01,432,pcs,22.57,71710,5/11/2024,18,Standard,0,,,,,
Central Warehouse - Chennai,71711,5/11/2024,LT,Lalitha Sai Traders,239,5/11/2024,,Soda 750 Ml Pet Bottle Case (24 Pcs),RM78,Raw Material,Food,5,,case,325.44,0,0,1627.2,292.9,0,1920.1,Soda 750 Ml Pet Bottle Case (24 Pcs),RM78,120,pcs,13.56,71710,5/11/2024,5,Standard,0,,,,,
Central Warehouse - Chennai,71711,5/11/2024,LT,Lalitha Sai Traders,239,5/11/2024,,Sprite 600 Ml Pet Bottle Case (24 Pcs),TG06,Traded Goods,Drinks,10,,case,541.71,0,0,5417.1,2166.83,0,7583.93,Sprite 600 Ml Pet Bottle Case (24 Pcs),TG06,240,pcs,22.57,71710,5/11/2024,10,Standard,0,,,,,
Central Warehouse - Chennai,71713,5/11/2024,SCK,Saraswathi Chicken,511,5/11/2024,,Whole Chicken Without Skin,RM93,Raw Material,Food,246,,kg,232.5,0,0,57195,0,0,57195,Whole Chicken Without Skin,RM93,246,kg,232.5,71712,5/11/2024,246,Standard,0,,,,,
Central Warehouse - Chennai,71716,5/11/2024,ZHPLC,Zomato Hyperpure Private Limited (CHI),ZHPTN25-00023849,5/11/2024,,Black Pepper Whole 1 Kg,RM07,Raw Material,Food,4,,kg,763.45,0,0,3053.8,152.7,0,3206.5,Black Pepper Whole 1 Kg,RM07,4,kg,763.45,71715,5/11/2024,4,Standard,0,,,,,
Central Warehouse - Chennai,71716,5/11/2024,ZHPLC,Zomato Hyperpure Private Limited (CHI),ZHPTN25-00023849,5/11/2024,,Garam Masala (100Gms Pkt),RM31,Raw Material,Food,2.75,,kg,431.8,0,0,1187.45,59.38,0,1246.83,Garam Masala (100Gms Pkt),RM31,2.75,kg,431.8,71715,5/11/2024,2.75,Standard,0,,,,,
Central Warehouse - Chennai,71716,5/11/2024,ZHPLC,Zomato Hyperpure Private Limited (CHI),ZHPTN25-00023849,5/11/2024,,Jeera Seeds (100Gm Pkt),RM49,Raw Material,Food,8,,kg,346.8,0,0,2774.4,138.72,0,2913.12,Jeera Seeds (100Gm Pkt),RM49,8,kg,346.8,71715,5/11/2024,8,Standard,0,,,,,
Central Warehouse - Chennai,71716,5/11/2024,ZHPLC,Zomato Hyperpure Private Limited (CHI),ZHPTN25-00023849,5/11/2024,,Mustard Oil,RM62,Raw Material,Food,72,,lt,142.86,0,0,10285.92,514.3,0,10800.22,Mustard Oil,RM62,72,lt,142.86,71715,5/11/2024,72,Standard,0,,,,,
Central Warehouse - Chennai,71716,5/11/2024,ZHPLC,Zomato Hyperpure Private Limited (CHI),ZHPTN25-00023849,5/11/2024,,Semiya 1Kg,RM105,Raw Material,Staff Food,15,,kg,67.6,0,0,1014,50.7,0,1064.7,Semiya 1Kg,RM105,15,kg,67.6,71715,5/11/2024,15,Standard,0,,,,,
Central Warehouse - Chennai,71716,5/11/2024,ZHPLC,Zomato Hyperpure Private Limited (CHI),ZHPTN25-00023849,5/11/2024,,Tomato Sauce 1Ltr Pkt,RM87,Raw Material,Food,24,,lt,86.98,0,0,2087.52,250.5,0,2338.02,Tomato Sauce 1Ltr Pkt,RM87,24,lt,86.98,71715,5/11/2024,24,Standard,0,,,,,
Central Warehouse - Chennai,71716,5/11/2024,ZHPLC,Zomato Hyperpure Private Limited (CHI),ZHPTN25-00023849,5/11/2024,,White Till 1 Kg,RM91,Raw Material,Food,35,,kg,215.03,0,0,7526.05,376.3,0,7902.35,White Till 1 Kg,RM91,35,kg,215.03,71715,5/11/2024,35,Standard,0,,,,,
Central Warehouse - Chennai,71720,5/11/2024,ZHPLC,Zomato Hyperpure Private Limited (CHI),ZBSTN25-00023168,5/11/2024,,Black Salt,RM08,Raw Material,Food,15,,kg,35.39,0,0,530.85,0,0,530.85,Black Salt,RM08,15,kg,35.39,71718,5/11/2024,15,Standard,0,,,,,
Central Warehouse - Chennai,71720,5/11/2024,ZHPLC,Zomato Hyperpure Private Limited (CHI),ZBSTN25-00023168,5/11/2024,,Toor Daal,RM111,Raw Material,Staff Food,50,,kg,168.361,0,0,8418.05,0,0,8418.05,Toor Daal,RM111,50,kg,168.36,71718,5/11/2024,50,Standard,0,,,,,
Central Warehouse - Chennai,71723,5/11/2024,ZHPLC,Zomato Hyperpure Private Limited (CHI),ZHPTN25-00023848,5/11/2024,,Ruchi Gold Palm Oil Tin,RM75,Raw Material,Food,23,,Tin,1361.9,0,0,31323.7,1566.18,0,32889.88,Ruchi Gold Palm Oil Tin,RM75,345,lt,90.79,71721,5/11/2024,23,Standard,0,,,,,
Central Warehouse - Chennai,71726,5/11/2024,SWE,Sai Win Enterprises,122,5/11/2024,,Curd,RM23,Raw Material,Food,350,,lt,53,0,0,18550,0,0,18550,Curd,RM23,350,lt,53,71725,5/11/2024,350,Standard,0,,,,,
Central Warehouse - Chennai,71726,5/11/2024,SWE,Sai Win Enterprises,122,5/11/2024,,Milk,RM100,Raw Material,Staff Food,18,,lt,52,0,0,936,0,0,936,Milk,RM100,18,lt,52,71725,5/11/2024,18,Standard,0,,,,,
Central Warehouse - Chennai,71728,5/11/2024,KR,K Ramu,15009,5/11/2024,,Curd,RM23,Raw Material,Food,300,,lt,57.25,0,0,17175,0,0,17175,Curd,RM23,300,lt,57.25,71727,5/11/2024,300,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Capsicum,MM09,Raw Material,Food,2,,kg,60,0,0,120,0,0,120,Capsicum,RM09,2,kg,60,71729,5/11/2024,2,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Carrot,MM10,Raw Material,Food,10,,kg,50,0,0,500,0,0,500,Carrot,RM10,10,kg,50,71729,5/11/2024,10,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Cauliflower,RM11,Raw Material,Food,10,,kg,33,0,0,330,0,0,330,Cauliflower,RM11,10,kg,33,71729,5/11/2024,10,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Coconut,RM17,Raw Material,Food,100,,pcs,27,0,0,2700,0,0,2700,Coconut,RM17,100,pcs,27,71729,5/11/2024,100,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Coriender Leaves Bunch,RM19,Raw Material,Food,300,,pcs,9,0,0,2700,0,0,2700,Coriander Leaves Bunch,RM19,300,pcs,9,71729,5/11/2024,300,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Cucumber,RM22,Raw Material,Food,170,,kg,50,0,0,8500,0,0,8500,Cucumber,RM22,170,kg,50,71729,5/11/2024,170,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Curry Leaves Bunch,RM24,Raw Material,Food,12,,kg,40,0,0,480,0,0,480,Curry Leaves Bunch,RM24,12,kg,40,71729,5/11/2024,12,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Frozen Green Peas,RM30,Raw Material,Food,4,,kg,130,0,0,520,0,0,520,Frozen Green Peas,RM30,4,kg,130,71729,5/11/2024,4,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Ginger,RM33,Raw Material,Food,60,,kg,160,0,0,9600,0,0,9600,Ginger,RM33,60,kg,160,71729,5/11/2024,60,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Green Chilly (250Gm Pkt),RM35,Raw Material,Food,30,,kg,70,0,0,2100,0,0,2100,Green Chilly (250Gm Pkt),RM35,30,kg,70,71729,5/11/2024,30,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Lemon,RM51,Raw Material,Food,35,,kg,150,0,0,5250,0,0,5250,Lemon,RM51,35,kg,150,71729,5/11/2024,35,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Mint Leaves Bunch,RM61,Raw Material,Food,220,,bunch,6,0,0,1320,0,0,1320,Mint Leaves Bunch,RM61,44,kg,30,71729,5/11/2024,220,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Onion,RM66,Raw Material,Food,500,,kg,32,0,0,16000,0,0,16000,Onion,RM66,500,kg,32,71729,5/11/2024,500,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Potato,RM70,Raw Material,Food,30,,kg,36,0,0,1080,0,0,1080,Potato,RM70,30,kg,36,71729,5/11/2024,30,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Spring Onion,RM80,Raw Material,Food,6,,pcs,20,0,0,120,0,0,120,Spring Onion,RM80,6,pcs,20,71729,5/11/2024,6,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Tomato,RM86,Raw Material,Food,100,,kg,28,0,0,2800,0,0,2800,Tomato,RM86,100,kg,28,71729,5/11/2024,100,Standard,0,,,,,
Central Warehouse - Chennai,71730,5/11/2024,BT,Bharath Traders,7704,5/11/2024,,Vegtable Mix,MM89,Food,,20,,kg,45,0,0,900,0,0,900,Vegtable Mix,MM89,20,kg,45,71729,5/11/2024,20,Standard,0,,,,,
Central Warehouse - Chennai,71732,5/11/2024,PKG,P K Garlics,685,5/11/2024,,Peeled Garlic,RM69,Raw Material,Food,45,,kg,137,0,0,6165,0,0,6165,Peeled Garlic,RM69,45,kg,137,71731,5/11/2024,45,Standard,0,,,,,
Central Warehouse - Chennai,71734,5/11/2024,SWE,Sai Win Enterprises,247,5/11/2024,,Milky Mist Paneer 1Kg,RM60,Raw Material,Food,18,,kg,340,0,0,6120,306,0,6426,Milky Mist Paneer 1Kg,RM60,18,kg,340,71733,5/11/2024,18,Standard,0,,,,,
Central Warehouse - Chennai,71736,5/11/2024,GL,Godrej Tyson Foods Limited,4222409958,5/11/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,677,,kg,285,0,0,192945,0,0,192945,Chicken Breast Boneless,RM13,677,kg,285,71735,5/11/2024,677,Standard,0,,,,,
Central Warehouse - Chennai,71741,5/11/2024,MJ,Mohamed Jaffer,1855,5/11/2024,,Mutton,RM64,Raw Material,Food,35.9,,kg,690,0,0,24771,0,0,24771,Mutton,RM64,35.9,kg,690,71740,5/11/2024,35.9,Standard,0,,,,,
Central Warehouse - Chennai,71745,5/11/2024,VEM,Vetrivel Egg Mart,1018,5/11/2024,,Egg,RM26,Raw Material,Food,600,,pcs,5.9,0,0,3540,0,0,3540,Egg,RM26,600,pcs,5.9,71744,5/11/2024,600,Standard,0,,,,,
Central Warehouse - Chennai,71747,5/11/2024,RE,Rasi Enterprises,E3/567,5/11/2024,,Egg,RM26,Raw Material,Food,2100,,pcs,5.95,0,0,12495,0,0,12495,Egg,RM26,2100,pcs,5.95,71746,5/11/2024,2100,Standard,0,,,,,
Central Warehouse - Chennai,71771,5/11/2024,AA,Abirami Agencies,G00065,5/11/2024,,Kashmiri Red Chilly Powder,RM50,Raw Material,Food,100,,kg,552.4,0,0,55240,2762,0,58002,Kashmiri Red Chilly Powder,RM50,100,kg,552.4,71770,5/11/2024,100,Standard,0,,,,,
Central Warehouse - Chennai,71777,5/11/2024,YA,Yudish Agency,YA/01511/24-25,5/11/2024,,Milky Mist Khova,RM59,Raw Material,Food,12,,kg,290,0,0,3480,174,0,3654,Milky Mist Khova,RM59,12,kg,290,71775,5/11/2024,12,Standard,0,,,,,
Central Warehouse - Chennai,71777,5/11/2024,YA,Yudish Agency,YA/01511/24-25,5/11/2024,,Milky Mist Paneer 1Kg,RM60,Raw Material,Food,25,,kg,338,0,0,8450,422.5,0,8872.5,Milky Mist Paneer 1Kg,RM60,25,kg,338,71775,5/11/2024,25,Standard,0,,,,,
Central Warehouse - Chennai,71790,5/11/2024,RE,Rasi Enterprises,E3/573,5/11/2024,,Egg,RM26,Raw Material,Food,1950,,pcs,5.95,0,0,11602.5,0,0,11602.5,Egg,RM26,1950,pcs,5.95,71789,5/11/2024,1950,Standard,0,,,,,
Central Warehouse - Chennai,71798,5/11/2024,WT,Wings Traders ,76,5/11/2024,,Cotton Carry Bag - Big,SC68,Supplies & Consumables,Packaging,1000,,pcs,14.7,0,0,14700,1764,0,16464,Cotton Carry Bag - Big,SC67,1000,pcs,14.7,71797,5/11/2024,1000,Standard,0,,,,,
Central Warehouse - Chennai,71798,5/11/2024,WT,Wings Traders ,76,5/11/2024,,Manis Bucket Container,SC83,Supplies & Consumables,Packaging,400,,pcs,43,0,0,17200,0,0,17200,Manis Bucket Container,SC83,400,pcs,43,71797,5/11/2024,400,Standard,0,,,,,
Central Warehouse - Chennai,71808,5/11/2024,KL,Kosher Tissue Products Pvt Ltd,273/KOS-3/24-25,5/10/2024,,M Fold Tissue Paper,SC35,Supplies & Consumables,Housekeeping,160,,pkt,24,0,0,3840,691.2,0,4531.2,M Fold Tissue Paper,SC35,11200,pcs,0.34,71807,5/11/2024,160,Standard,0,,,,,
Central Warehouse - Chennai,71808,5/11/2024,KL,Kosher Tissue Products Pvt Ltd,273/KOS-3/24-25,5/10/2024,,Tissue Paper,SC55,Supplies & Consumables,Housekeeping,180,,pkt,15,0,0,2700,486,0,3186,Tissue Paper,SC55,14400,pcs,0.19,71807,5/11/2024,180,Standard,0,,,,,
Central Warehouse - Chennai,71841,5/11/2024,RE,Rasi Enterprises,E8/244,5/11/2024,,Egg,RM26,Raw Material,Food,1800,,pcs,5.95,0,0,10710,0,0,10710,Egg,RM26,1800,pcs,5.95,71840,5/11/2024,1800,Standard,0,,,,,
Central Warehouse - Chennai,71843,5/11/2024,RE,Rasi Enterprises,E8/246,5/11/2024,,Egg,RM26,Raw Material,Food,2100,,pcs,5.95,0,0,12495,0,0,12495,Egg,RM26,2100,pcs,5.95,71842,5/11/2024,2100,Standard,0,,,,,
Central Warehouse - Chennai,71983,5/12/2024,GL,Godrej Tyson Foods Limited,4222410258,5/12/2024,,Chicken Breast Boneless,RM13,Raw Material,Food,583,,kg,285,0,0,166155,0,0,166155,Chicken Breast Boneless,RM13,583,kg,285,71982,5/12/2024,583,Standard,0,,,,,
Central Warehouse - Chennai,71985,5/12/2024,PR,P Venkat Reddy,274,5/12/2024,,Fish Boneless,RM28,Raw Material,Food,85,,kg,350,0,0,29750,0,0,29750,Fish Boneless,RM28,85,kg,350,71984,5/12/2024,85,Standard,0,,,,,
Central Warehouse - Chennai,71987,5/12/2024,SWE,Sai Win Enterprises,123,5/12/2024,,Curd,RM23,Raw Material,Food,350,,lt,53,0,0,18550,0,0,18550,Curd,RM23,350,lt,53,71986,5/12/2024,350,Standard,0,,,,,
Central Warehouse - Chennai,71987,5/12/2024,SWE,Sai Win Enterprises,123,5/12/2024,,Milk,RM100,Raw Material,Staff Food,18,,lt,52,0,0,936,0,0,936,Milk,RM100,18,lt,52,71986,5/12/2024,18,Standard,0,,,,,
